类别,名称,经度,纬度,地址,类型,省,市,区县
商超,合欢生活超市,118.029782,36.814032,人民西路55-8号,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,山东省,淄博市,张店区
商超,锅圈食汇(明清街店),118.044075,36.833875,科苑街道办事处张桓路36号17甲营业房,购物服务;综合市场;农副产品市场,山东省,淄博市,张店区
商超,大商超市(理工大学店),118.006325,36.811225,张周路12号(理工大学内),购物服务;超级市场;超市,山东省,淄博市,张店区
商超,顺风二手电动车超市(顺风车行),118.060509,36.807296,金晶大道189号华润中央公园3期北沿街商铺179号甲20号,购物服务;专卖店;自行车专卖店,山东省,淄博市,张店区
商超,心联心生活超市(南营双营园店),118.072249,36.850075,兰雁大道与华菁园西路交叉口东100米,购物服务;超级市场;超市,山东省,淄博市,张店区
商超,橙子便利(云龙国际店),118.063204,36.81918,华光路28号甲3号云龙国际B座F1层,购物服务;购物相关场所;购物相关场所,山东省,淄博市,张店区
商超,可好(翡丽公馆061738店),117.967263,36.823979,济南路碧桂园翡丽公馆1号商业楼102,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,宜家超市(魏北路店),118.060935,36.832623,魏家路与魏家路西一巷交叉口东南40米,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,山东省,淄博市,张店区
商超,可好便利店(恒大帝景1号公寓楼店),118.017329,36.808758,共青团西路237号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,好又多超市(东方星城店),118.068649,36.821823,东方星城樱花园2号楼8室,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,山东省,淄博市,张店区
商超,得邻超市(儿童公园店),118.069694,36.799871,东二路24号百盛商城26-2号,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,锅圈食汇(王舍荣悦城店),118.040274,36.787444,车站街道南西四路王舍荣悦城88甲10号商铺,购物服务;综合市场;农副产品市场,山东省,淄博市,张店区
商超,双汇鲜万家(唐家山路店),118.015275,36.775575,城南壹号北门西80米,购物服务;超级市场;超市,山东省,淄博市,张店区
商超,乐爱购折扣生鲜超市(魏家庄店),118.068058,36.831553,四宝山街道办事处金晶大道北首253号-4号商铺西大厅,购物服务;超级市场;超市,山东省,淄博市,张店区
商超,李铁食品(石村店),118.003124,36.821273,石村便民市场东南门旁,购物服务;购物相关场所;购物相关场所,山东省,淄博市,张店区
商超,淄博德熙超市(南苑绿洲店),118.023315,36.765554,南苑绿洲小区西门东侧路北16-17-18号房沿街房,购物服务;购物相关场所;购物相关场所,山东省,淄博市,张店区
商超,宜品生鲜(丰泰路店),118.000687,36.835179,龙泰国际营业房13-9,购物服务;综合市场;农副产品市场,山东省,淄博市,张店区
商超,积美便利店,117.979723,36.841863,齐盛湖西积美路43号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,眼镜直通车(王府井店),118.051524,36.806029,公园街道共青团西路57号淄博王府井广场AB幢57-1号二楼,购物服务;专卖店;眼镜店,山东省,淄博市,张店区
商超,客来CC便利店,118.044109,36.832959,科苑街道办事处张桓路36甲1号1楼,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,欣荣超市(海岱大道店),118.0543,36.766162,南定镇夏庄小区一号楼和三号楼之间,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,宏程百货批发经营部,118.0757,36.83228,中润大道136号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,齐耀水果超市(金晶大道店),118.061075,36.807875,齐耀花园187号甲9号,购物服务;综合市场;果品市场,山东省,淄博市,张店区
商超,聪小度生鲜团购批发仓,117.99376,36.79932,马尚街道办事处和平路169甲1一层,购物服务;综合市场;农副产品市场,山东省,淄博市,张店区
商超,信好又多生活超市(王舍路店),118.01971,36.790866,张店安冉诊所西北侧110米,购物服务;超级市场;超市,山东省,淄博市,张店区
商超,红吉超市(万象汇店),118.07132,36.799298,东二路百盛商城22-27号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,如果便利店(金桥商务中心店),118.073859,36.817439,华光路10号甲16号金桥商务中心F1层,购物服务;超级市场;超市,山东省,淄博市,张店区
商超,惠宜选MAX超市(世纪路店),118.031425,36.809325,公园街道办事处北西六路1号中关村科技城地下一层52号,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,山东省,淄博市,张店区
商超,天宇茶叶平价超市(恒泰商城店),118.048541,36.821123,华光路恒泰商城68号甲8号,购物服务;专卖店;专营店,山东省,淄博市,张店区
商超,可好便利店(华侨大厦店),117.992876,36.819887,北京路华侨大厦8号商铺,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,鑫诺佳超市,118.188617,36.84749,中埠镇鑫诺佳超市,购物服务;超级市场;超市,山东省,淄博市,张店区
商超,三和超市(西二路店),118.056007,36.810718,西二路255-3号金穗家园,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,铠玮果蔬便利店,118.056294,36.810286,西二路216号甲3号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,转角遇到便利店(张辛小区店),118.058946,36.810534,张辛小区12号楼东门南60米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,德好便利店(新元店),118.052574,36.819206,科苑街道柳泉路57号新元学校对面,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,麦便利(银领国际店),118.051026,36.818898,柳泉路西三巷4-6号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,易捷便利店(张店第15加油站),118.054636,36.819888,华光路71号中国石化华光路广电大厦加油站(淄博高新15),购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,百兴便利店,118.051742,36.808196,淄博市中心医院北1门旁,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,友客便利店(西二路中心医院店),118.055702,36.807388,滨州医学院淄博教学基地东门旁,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,铖霖超市,118.062126,36.810699,华润中央公园东门旁,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,小麦便利店,118.063063,36.813493,金晶大道与潘南东路交叉口西南160米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,金通便利店,118.061688,36.809688,金晶大道187号甲40号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,乐点超市,118.061125,36.811322,人民西路一甲八号,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,山东省,淄博市,张店区
商超,誉江山菊梓便利店,118.061575,36.809275,公园街道办事处金晶大道187甲35号一层,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,便民超市(西二路西六巷店),118.052581,36.807254,共青团西路辅路与王府井时尚街交叉口北120米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,可好便利(八大局不夜城060031店),118.062212,36.809139,人民东路6号八大局便民市场,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,辰喜便利店,118.06129,36.808421,齐耀花园东1门西南170米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,达达便利店(华润中央公园店),118.060273,36.807361,中心路177号西北方向120米华润·中央公园三期,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,可好便利店(中心医院1719店),118.051838,36.806603,共青团西路54号中心医院西侧,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,富余达优选,118.050219,36.818839,柳泉路西三巷金世界商城1号楼飞象优选淄博001店,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,慧元惠选,118.049553,36.815785,天府明珠东南门西南80米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,辰星便利店(中央公园店),118.060915,36.807093,金晶大道179号甲14号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,小满便利店,118.063076,36.81354,金晶大道与潘南西路交叉口西南160米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,友客便利店(共青团西路王府井店),118.052475,36.805875,共青团西路48-58号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,快享便利(中央公园店),118.060843,36.806841,金晶大道179号甲8号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,德好便利(齐耀店),118.060069,36.807706,齐耀花园南门旁,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,友客便利(金晶大道店),118.061714,36.807261,金晶大道和东一街路口,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,军民便利店(金晶大道店),118.062694,36.812551,金晶大道148号大红门酒店门口,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,张店笑笑团商贸(柳泉路店),118.050028,36.818828,柳泉路西三巷42号,购物服务;专卖店;专营店,山东省,淄博市,张店区
商超,伟航超市,118.04481,36.816259,市委西一巷与人民西路交叉口北220米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,天源超市,118.060541,36.820335,潘庄东一巷11号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,冠群超市,118.048732,36.814261,人民西路16号院,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,月亮湾便利店(华光路店),118.062096,36.820228,潘庄东二巷36号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,磐康团购超市,118.051507,36.820229,华光路与柳泉路交叉口西160米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,老路家便利店,118.056075,36.808325,金晶大道西四巷与西二路交叉口东南20米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,贝泽超市,118.055968,36.819714,华光路与市府东一街交叉口西120米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,德好便利店(八大局店),118.061541,36.806764,金晶大道118号中心商城,购物服务;购物相关场所;购物相关场所,山东省,淄博市,张店区
商超,桂云便利店,118.045775,36.813275,人民西路与市委西一巷交叉口东南140米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,客来cc便利店(齐王府店),118.048649,36.821415,华光路68号恒泰商城F1层,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,军嫂便利店(王府井广场店),118.05146,36.806639,淄博市中心医院西南门西120米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,蜂巢便利店(西二路店),118.055251,36.804744,西二路174号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,凯福超市,118.062882,36.818542,华光路33-9号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,沃润便利店,118.053486,36.824175,柳泉路71号尚城大厦36号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,惠丰超市,118.059775,36.803972,金晶大道171号西三巷东数第五间,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,拾壹便利店(华美达店),118.058673,36.804943,银座华美达大酒店北门东50米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,优同24小时便利店(财富广场店),118.061447,36.80458,共青团东路4号甲4号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,喜好超市(丽水景苑店),118.064347,36.819853,金晶大道209号金晟丽水景苑1号楼,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,超会买精品超市(淄博店),118.053925,36.802997,美食街与西二路交叉口西北60米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,诚悦便利店(恒泰商城店),118.048611,36.821321,华光路68号商住楼7号1层甲3号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,旭昇便利店(华光路店),118.065298,36.817845,金晶大道170甲4-5,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,德好便利(淄博人民公园店),118.046868,36.806873,金鼎商城北门东60米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,金善商店,118.064094,36.806759,金晶大道东一街南8甲号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,可好(世纪新世界广场店),118.053788,36.825493,柳泉路77号新世界广场2号楼,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,燕东超市(商业步行街店),118.042414,36.818066,新世界商业步行街北段91号甲1号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,金伴便利店(柳泉璞苑店),118.048839,36.822657,化纤南街6号甲1号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,德好24h便利店(大润发店),118.042014,36.820184,商业街107号北亭1楼北间,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,糖果24h便利店(步行街店),118.042318,36.811774,西四路步行街73号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,冠群超市(步行街店),118.042135,36.815909,步行街北段32号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,尚城超市,118.053116,36.824213,尚城大厦西北门旁,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,易购乐便利店商业街店,118.042334,36.816561,科苑街道新世界商业街北段49号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,德好便利店(万象汇店),118.059675,36.802646,金晶大道159号新星电器一楼,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,果梅超市(步行街店),118.042104,36.816897,新世界商业街北段62-2号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,张店木雨便利店,118.059997,36.803848,金晶大道171号西三巷,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,蓝钻便利店(步行街店),118.042427,36.808398,共青团西路与新世界商业街交叉口东北100米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,友客便利(钻石商务大厦店),118.047516,36.806657,共青团西路95号钻石大厦一层西头,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,鑫源便利店,118.062624,36.804988,共青团东路与共青团路交叉口东60米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,友客便利店(共青团东路八大局店),118.063383,36.804329,体育场街道东一路65号凯旋门小区,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,张未便利店,118.04243,36.8088,西四路与共青团西路辅路交叉口北100米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,甜心便利店(西二路店),118.053757,36.80114,和平街道办事处西二路93号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,美尚便利店(风景世家店),118.045839,36.822336,华光路72号风景世家,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,欧客24小时便利店(商业步行街店),118.042146,36.819015,科苑街道步行街北段C-118,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,兔喜生活铭格便利店(柳泉路店),118.048076,36.803229,百脑汇北门往西20米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,好客便利店(自来水公司店),118.065233,36.804614,共青团东路21号院20号楼,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,米客便利店(淄博新世界商业街店),118.042335,36.807343,新世界商业界南段125号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,麦便利(凯旋门店),118.063283,36.802967,体育场街道办事处东一路67号凯旋门小区2栋1商铺,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,八大局便利店,118.058194,36.805637,共青团西路辅路与金晶大道交叉口西220米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,梦圆超市,118.042339,36.815882,张店区步行街37号,购物服务;专卖店;烟酒专卖店|购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,好莱·名烟名酒便利店,118.04478,36.823576,科苑街道办事处张桓路4号百盛沿街房B段4-18号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,暖众家便利店,118.053731,36.82675,科苑街道办事处柳泉路以西洲际中心1栋1单元1层,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,佳家超市(凯旋门小区店),118.063358,36.803189,东一路71号凯旋门小区,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,根源生鲜便利店(明清街店),118.04416,36.824791,联通路51号甲15号丽景翠苑,购物服务;综合市场;农副产品市场,山东省,淄博市,张店区
商超,丁香超市(共青团西路店),118.046082,36.805813,共青团西路南六巷与柳泉路西一巷交叉口西北20米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,云品便利店,118.038673,36.809435,北西五路尚美第三城15号楼1号商铺,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,八大局超市(共青团东路14号院店),118.066075,36.803875,共青团东路16号甲1号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,壹号便利店(中央国际广场店),118.059179,36.800443,金晶大道107号中央国际领寓B座F1层,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,如果便利店(金乔小区北区店),118.070372,36.817936,金乔社区北区西南2门西320米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,洲际便利店,118.055717,36.827114,柳泉路与联通路路口洲际中心,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,易捷便利店(张店1加油站),118.066728,36.803967,共青团东路20号中国石化自来水公司加油站(淄博张店1),购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,可好(万象汇061717店),118.062851,36.801054,万象汇南门东70米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,云涛便利店(道庄小区店),118.039746,36.819652,华光路117号道庄小区西区,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,张店一叶超市(体彩3707003206店),118.050682,36.800426,健康街中医院东,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,然然超市,118.042339,36.81281,新世界商业街中段99号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,根源生鲜便利店(新村路店),118.050625,36.800275,新村西路24号甲4号,购物服务;综合市场;农副产品市场,山东省,淄博市,张店区
商超,嘉福便利店(共青团西路店),118.03891,36.808484,张共青团西路与西五路路口东180米路北尚美第三城南门进入50米路东,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,秀龙超市,118.038951,36.807799,共青团西路111号甲10号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,欣宇超市,118.059775,36.821175,华光路与市府东一街交叉口东北260米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,供销便民超市新恒昌店,118.059802,36.826735,迎春园东北门旁,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,德好便利店(悦达店),118.059125,36.800372,金晶大道107号中央国际领寓B座F1层,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,紫玉花便利店(张店区中心店),118.036879,36.816752,北西五路7-104号门头,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,信发便利店(火车站·万象汇·市政府店),118.068773,36.803595,东二路36-2号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,惠东生活便利店(王府井广场店),118.05223,36.804206,王府井广场西南1门旁,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,淑绵便利店,118.062275,36.800775,东一路39号东一路39号院1号楼,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,2号楼三餐便利店,118.069616,36.810803,体育场街道人民路河东小区二号楼三餐便利店,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,U+便利店(淄博西二路店),118.054067,36.801293,西二路113号城中东方社区,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,沐橙便利店,118.063841,36.800601,商场东街4号甲3号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,绿柳便利店,118.059911,36.803787,金晶大道西三巷金晶大道联通公司家属院,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,来客朋超市(梦圆广场店),118.043427,36.805404,商场西街48-21号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,秀水便利店,118.055278,36.801386,西二路城中小区东南村内环路63甲19号秀水西门,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,奈猫便利超市(华茂观邸店),118.047506,36.799536,新村西路83号华茂观邸,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,林高便利店,118.073903,36.816729,金乔南区北门口外边东20米(华光路13甲21号),购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,沃润便利店(尚品大厦店),118.066505,36.826208,尚品大厦,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,丽宝便利店,118.05856,36.798427,新村西路2号甲1号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,可好便利(王府井061770店),118.051269,36.804545,共青团西路57号王府井广场名店街96号,购物服务;购物相关场所;购物相关场所,山东省,淄博市,张店区
商超,红霞便利店,118.056027,36.829319,柳泉路246号世纪商务中心F1层,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,全好佳超市(王府井店),118.042775,36.807125,共青团西路辅路与新世界商业街交叉口东南80米,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,山东省,淄博市,张店区
商超,智能便利店(金宝岛大厦店),118.047965,36.803804,柳泉路37号金宝岛大厦F1层,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,新华便利店(华光路店),118.071545,36.816547,华光路19号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,桔子便利,118.042316,36.815489,道庄小区东区西1门南160米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,爱恒优选(华光路柳泉新村北区店),118.051057,36.822802,梅苑社区居委会东侧,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,惠万家便民超市(河东小区店),118.070265,36.813239,河东小区东北门旁,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,迎春园便利店,118.057595,36.825824,联通路迎春苑南门得益奶站,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,喜好超市(朝阳街店),118.064819,36.820796,朝阳街6号甲1号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,万象便利店,118.060125,36.804125,金晶大道辅路与金晶大道西三巷交叉口北40米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,爱购便利店,118.058577,36.797181,金晶大道79号甲4号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,宜家超市,118.064675,36.806925,八大局便民市场东1入口西420米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,嘉和超市(人民东路店),118.074299,36.80871,人民东路36号甲5号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,圣朗酒水便利店,118.051125,36.828125,联通路40-2号,购物服务;专卖店;烟酒专卖店|地名地址信息;地名地址信息;地名地址信息,山东省,淄博市,张店区
商超,麦优便利(华茂观邸店),118.047114,36.800313,新村西路83号华茂观邸,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,小仓生活,118.051976,36.803602,金旮旯蔬菜超市院内负一层,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,彩迎超市,118.057425,36.798875,金晶大道新村路西北新村西路2号甲1号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,京东便利店,118.039898,36.810875,西四路与王辛西街交叉口西200米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,汇客便利店(华光路店),118.074611,36.819032,金乔北区东门北侧,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,多乐福超市(迎春街店),118.061313,36.825329,迎春街与联通路交叉口东南140米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,胖丁超市,118.037405,36.805022,商场西街与商场西街北十五巷交叉口西40米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,鑫欣便利店(柳泉路店),118.054025,36.826125,柳泉路77甲20鑫鑫便利店,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,德好便利店(蓝钻国际店),118.034975,36.807625,共青团西路119号蓝钻国际F1层,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,天牛便利店,118.044795,36.823261,张桓路与化纤南街交叉口北80米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,小熊便利店,118.054054,36.801265,西二路113号城中东方社区,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,景航便利店,118.04131,36.807676,共青团西路与西四路交叉口西80米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,东一路超市,118.062529,36.798173,东一路与新村东路辅路交叉口北60米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,国夏优选团购超市,118.043325,36.805275,梦圆广场南门旁,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,优选利民超市(梦圆广场店),118.04331,36.80526,商场西街北九巷48-16,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,铂金便利店,118.047595,36.800975,新村西路42号铂金大厦F1层,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,德瑞万家便利店,118.043574,36.826182,张桓路33-9号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,京东便利店(尚美店),118.037621,36.810014,北西五路尚美第三城6号院号楼号铺,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,德康便利店,118.054073,36.826677,和棠悦府营销中心(洲际中心店),购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,张店承玉综合便利店,118.04563,36.828639,联通路金花村,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,福华超市,118.066776,36.815935,华光路29号张钢生活区,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,尚客便利,118.038898,36.808661,共青团西路辅路与北西五路交叉口东180米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,烟酒茶便利店,118.037148,36.811024,山东理工大学东校区西门南360米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,鲸鱼优选超市,118.058325,36.800075,西一路与新村西路辅路交叉口东北180米,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,雅堂小超(盛安集团店),118.042975,36.800918,新村西路95号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
商超,徐惠副食批发,118.050267,36.798479,健康街26号甲9号,购物服务;便民商店/便利店;便民商店/便利店,山东省,淄博市,张店区
